Wavelength [nm], absorption
589.18392, 0.65611469
589.20892, 0.65197568
589.23392, 0.64794409
589.25893, 0.64403136
589.28393, 0.64024811
589.30893, 0.63660407
589.33393, 0.63310799
589.35894, 0.62976756
589.38394, 0.62658935
589.40894, 0.62357878
589.43394, 0.62074006
589.45895, 0.61807618
589.48395, 0.61558892
589.50895, 0.61327884
589.53395, 0.61114529
589.55896, 0.60918649
589.58396, 0.60739955
589.60896, 0.60578055
589.63396, 0.60432459
589.65897, 0.60302592
589.68397, 0.60187798
589.70897, 0.60087355
589.73397, 0.60000484
589.75898, 0.59926359
589.78398, 0.59864120
589.80898, 0.59812884
589.83398, 0.59771755
589.85899, 0.59739838
589.88399, 0.59716246
589.90899, 0.59700115
589.93399, 0.59690610
589.95900, 0.59686933
589.98400, 0.59688339
590.00900, 0.59694134
590.03400, 0.59703688
590.05901, 0.59716440
590.08401, 0.59731901
590.10901, 0.59749663
590.13401, 0.59769396
590.15902, 0.59790856
590.18402, 0.59813885
590.20902, 0.59838410
590.23402, 0.59864447
590.25903, 0.59892097
590.28403, 0.59921544
590.30903, 0.59953059
590.33403, 0.59986986
590.35904, 0.60023747
590.38404, 0.60063836
590.40904, 0.60107810
590.43404, 0.60156283
590.45905, 0.60209925
590.48405, 0.60269447
590.50905, 0.60335597
590.53405, 0.60409150
590.55906, 0.60490901
590.58406, 0.60581648
590.60906, 0.60682192
590.63406, 0.60793317
590.65907, 0.60915784
590.68407, 0.61050321
590.70907, 0.61197608
590.73407, 0.61358270
590.75908, 0.61532862
590.78408, 0.61721865
590.80908, 0.61925672
590.83408, 0.62144580
590.85909, 0.62378785
590.88409, 0.62628372
590.90909, 0.62893310
590.93409, 0.63173451
590.95910, 0.63468523
590.98410, 0.63778131
591.00910, 0.64101758
591.03410, 0.64438765
591.05911, 0.64788396
591.08411, 0.65149781
591.10911, 0.65521946
591.13411, 0.65903816
591.15912, 0.66294228
591.18412, 0.66691938
591.20912, 0.67095634
591.23412, 0.67503944
591.25913, 0.67915454
591.28413, 0.68328714
591.30913, 0.68742252
591.33413, 0.69154589
591.35914, 0.69564246
591.38414, 0.69969759
591.40914, 0.70369686
591.43414, 0.70762621
591.45915, 0.71147197
591.48415, 0.71522097
591.50915, 0.71886062
591.53415, 0.72237894
591.55916, 0.72576459
591.58416, 0.72900695
591.60916, 0.73209610
591.63416, 0.73502286
591.65917, 0.73777877
591.68417, 0.74035612
591.70917, 0.74274792
591.73417, 0.74494789
591.75918, 0.74695045
591.78418, 0.74875067
591.80918, 0.75034430
591.83418, 0.75172768
591.85919, 0.75289778
591.88419, 0.75385212
591.90919, 0.75458879
591.93419, 0.75510639
591.95920, 0.75540406
591.98420, 0.75548143
592.00920, 0.75533862
592.03420, 0.75497624
592.05921, 0.75439535
592.08421, 0.75359753
592.10921, 0.75258481
592.13421, 0.75135971
592.15922, 0.74992526
592.18422, 0.74828499
592.20922, 0.74644293
592.23422, 0.74440365
592.25923, 0.74217226
592.28423, 0.73975444
592.30923, 0.73715639
592.33423, 0.73438492
592.35924, 0.73144740
592.38424, 0.72835177
592.40924, 0.72510653
592.43424, 0.72172077
592.45925, 0.71820410
592.48425, 0.71456665
592.50925, 0.71081906
592.53425, 0.70697241
592.55926, 0.70303821
592.58426, 0.69902831
592.60926, 0.69495488
592.63426, 0.69083034
592.65927, 0.68666725
592.68427, 0.68247831
592.70927, 0.67827620
592.73427, 0.67407357
592.75928, 0.66988289
592.78428, 0.66571642
592.80928, 0.66158610
592.83428, 0.65750346
592.85929, 0.65347954
592.88429, 0.64952484
592.90929, 0.64564921
592.93429, 0.64186181
592.95930, 0.63817106
592.98430, 0.63458454
593.00930, 0.63110901
593.03430, 0.62775033
593.05931, 0.62451347
593.08431, 0.62140249
593.10931, 0.61842049
593.13431, 0.61556971
593.15932, 0.61285145
593.18432, 0.61026615
593.20932, 0.60781342
593.23432, 0.60549207
593.25933, 0.60330014
593.28433, 0.60123499
593.30933, 0.59929336
593.33433, 0.59747141
593.35934, 0.59576479
593.38434, 0.59416874
593.40934, 0.59267815
593.43434, 0.59128764
593.45935, 0.58999162
593.48435, 0.58878437
593.50935, 0.58766017
593.53435, 0.58661328
593.55936, 0.58563811
593.58436, 0.58472921
593.60936, 0.58388139
593.63436, 0.58308977
593.65937, 0.58234984
593.68437, 0.58165751
593.70937, 0.58100918
593.73437, 0.58040178
593.75938, 0.57983281
593.78438, 0.57930041
593.80938, 0.57880335
593.83438, 0.57834109
593.85939, 0.57791380
593.88439, 0.57752237
593.90939, 0.57716845
593.93439, 0.57685442
593.95940, 0.57658342
593.98440, 0.57635932
594.00940, 0.57618673
594.03440, 0.57607095
594.05941, 0.57601798
594.08441, 0.57603442
594.10941, 0.57612749
594.13441, 0.57630494
594.15942, 0.57657496
594.18442, 0.57694615
594.20942, 0.57742741
594.23442, 0.57802786
594.25943, 0.57875671
594.28443, 0.57962319
594.30943, 0.58063638
594.33443, 0.58180515
594.35944, 0.58313796
594.38444, 0.58464279
594.40944, 0.58632697
594.43444, 0.58819705
594.45945, 0.59025868
594.48445, 0.59251648
594.50945, 0.59497391
594.53445, 0.59763318
594.55946, 0.60049513
594.58446, 0.60355917
594.60946, 0.60682320
594.63446, 0.61028357
594.65947, 0.61393502
594.68447, 0.61777076
594.70947, 0.62178236
594.73447, 0.62595992
594.75948, 0.63029203
594.78448, 0.63476590
594.80948, 0.63936744
594.83448, 0.64408142
594.85949, 0.64889153
594.88449, 0.65378063
594.90949, 0.65873080
594.93449, 0.66372361
594.95950, 0.66874020
594.98450, 0.67376151
595.00950, 0.67876843
595.03450, 0.68374196
595.05951, 0.68866336
595.08451, 0.69351429
595.10951, 0.69827696
595.13451, 0.70293424
595.15952, 0.70746971
595.18452, 0.71186783
595.20952, 0.71611393
595.23452, 0.72019430
595.25953, 0.72409622
595.28453, 0.72780796
595.30953, 0.73131881
595.33453, 0.73461904
595.35954, 0.73769995
595.38454, 0.74055375
595.40954, 0.74317360
595.43454, 0.74555357
595.45955, 0.74768856
595.48455, 0.74957427
595.50955, 0.75120720
595.53455, 0.75258454
595.55956, 0.75370421
595.58456, 0.75456474
595.60956, 0.75516534
595.63456, 0.75550579
595.65957, 0.75558646
595.68457, 0.75540830
595.70957, 0.75497284
595.73457, 0.75428217
595.75958, 0.75333895
595.78458, 0.75214643
595.80958, 0.75070847
595.83458, 0.74902955
595.85959, 0.74711478
595.88459, 0.74496994
595.90959, 0.74260150
595.93459, 0.74001664
595.95960, 0.73722325
595.98460, 0.73422998
596.00960, 0.73104620
596.03460, 0.72768205
596.05961, 0.72414839
596.08461, 0.72045682
596.10961, 0.71661962
596.13461, 0.71264974
596.15962, 0.70856070
596.18462, 0.70436659
596.20962, 0.70008195
596.23462, 0.69572170
596.25963, 0.69130103
596.28463, 0.68683531
596.30963, 0.68233995
596.33463, 0.67783030
596.35964, 0.67332152
596.38464, 0.66882842
596.40964, 0.66436537
596.43464, 0.65994615
596.45965, 0.65558383
596.48465, 0.65129068
596.50965, 0.64707800
596.53465, 0.64295610
596.55966, 0.63893417
596.58466, 0.63502025
596.60966, 0.63122112
596.63466, 0.62754235
596.65967, 0.62398821
596.68467, 0.62056170
596.70967, 0.61726458
596.73467, 0.61409739
596.75968, 0.61105948
596.78468, 0.60814910
596.80968, 0.60536348
596.83468, 0.60269888
596.85969, 0.60015071
596.88469, 0.59771361
596.90969, 0.59538160
596.93469, 0.59314814
596.95970, 0.59100627
596.98470, 0.58894871
597.00970, 0.58696797
597.03470, 0.58505648
597.05971, 0.58320668
597.08471, 0.58141110
597.10971, 0.57966251
597.13471, 0.57795395
597.15972, 0.57627887
597.18472, 0.57463117
597.20972, 0.57300531
597.23472, 0.57139631
597.25973, 0.56979991
597.28473, 0.56821253
597.30973, 0.56663137
597.33473, 0.56505445
597.35974, 0.56348064
597.38474, 0.56190967
597.40974, 0.56034219
597.43474, 0.55877976
597.45975, 0.55722491
597.48475, 0.55568109
597.50975, 0.55415271
597.53475, 0.55264511
597.55976, 0.55116461
597.58476, 0.54971839
597.60976, 0.54831457
597.63476, 0.54696212
597.65977, 0.54567083
597.68477, 0.54445124
597.70977, 0.54331464
597.73477, 0.54227294
597.75978, 0.54133860
597.78478, 0.54052457
597.80978, 0.53984417
597.83478, 0.53931098
597.85979, 0.53893870
597.88479, 0.53874106
597.90979, 0.53873162
597.93479, 0.53892369
597.95980, 0.53933012
597.98480, 0.53996315
598.00980, 0.54083427
598.03480, 0.54195402
598.05981, 0.54333186
598.08481, 0.54497599
598.10981, 0.54689319
598.13481, 0.54908869
598.15982, 0.55156607
598.18482, 0.55432709
598.20982, 0.55737164
598.23482, 0.56069763
598.25983, 0.56430099
598.28483, 0.56817561
598.30983, 0.57231336
598.33483, 0.57670411
598.35984, 0.58133579
598.38484, 0.58619451
598.40984, 0.59126461
598.43484, 0.59652885
598.45985, 0.60196855
598.48485, 0.60756376
598.50985, 0.61329348
598.53485, 0.61913582
598.55986, 0.62506826
598.58486, 0.63106782
598.60986, 0.63711134
598.63486, 0.64317562
598.65987, 0.64923767
598.68487, 0.65527489
598.70987, 0.66126525
598.73487, 0.66718745
598.75988, 0.67302105
598.78488, 0.67874662
598.80988, 0.68434582
598.83488, 0.68980148
598.85989, 0.69509767
598.88489, 0.70021975
598.90989, 0.70515434
598.93489, 0.70988939
598.95990, 0.71441411
598.98490, 0.71871898
599.00990, 0.72279568
599.03490, 0.72663707
599.05991, 0.73023709
599.08491, 0.73359077
599.10991, 0.73669406
599.13491, 0.73954386
599.15992, 0.74213788
599.18492, 0.74447461
599.20992, 0.74655323
599.23492, 0.74837355
599.25993, 0.74993596
599.28493, 0.75124137
599.30993, 0.75229114
599.33493, 0.75308705
599.35994, 0.75363128
599.38494, 0.75392633
599.40994, 0.75397501
599.43494, 0.75378041
599.45995, 0.75334589
599.48495, 0.75267506
599.50995, 0.75177174
599.53495, 0.75063998
599.55996, 0.74928402
599.58496, 0.74770832
599.60996, 0.74591753
599.63496, 0.74391649
599.65997, 0.74171020
599.68497, 0.73930390
599.70997, 0.73670294
599.73497, 0.73391291
599.75998, 0.73093953
599.78498, 0.72778870
599.80998, 0.72446649
599.83498, 0.72097912
599.85999, 0.71733295
599.88499, 0.71353451
599.90999, 0.70959046
599.93499, 0.70550758
599.96000, 0.70129279
599.98500, 0.69695314
600.01000, 0.69249579
600.03500, 0.68792802
600.06001, 0.68325723
600.08501, 0.67849094
600.11001, 0.67363676
600.13501, 0.66870247
600.16002, 0.66369592
600.18502, 0.65862512
600.21002, 0.65349822
600.23502, 0.64832350
600.26003, 0.64310938
600.28503, 0.63786446
600.31003, 0.63259748
600.33503, 0.62731737
600.36004, 0.62203322
600.38504, 0.61675426
600.41004, 0.61148995
600.43504, 0.60624986
600.46005, 0.60104373
600.48505, 0.59588144
600.51005, 0.59077299
600.53505, 0.58572847
600.56006, 0.58075805
600.58506, 0.57587192
600.61006, 0.57108027
600.63506, 0.56639324
600.66007, 0.56182087
600.68507, 0.55737306
600.71007, 0.55305950
600.73507, 0.54888962
600.76008, 0.54487253
600.78508, 0.54101696
600.81008, 0.53733121
600.83508, 0.53382308
600.86009, 0.53049980
600.88509, 0.52736803
600.91009, 0.52443374
600.93509, 0.52170222
600.96010, 0.51917805
600.98510, 0.51686501
601.01010, 0.51476612
601.03510, 0.51288361
601.06011, 0.51121888
601.08511, 0.50977255
601.11011, 0.50854446
601.13511, 0.50753367
601.16012, 0.50673851
601.18512, 0.50615659
601.21012, 0.50578488
601.23512, 0.50561974
601.26013, 0.50565698
601.28513, 0.50589191
601.31013, 0.50631942
601.33513, 0.50693403
601.36014, 0.50772999
601.38514, 0.50870131
601.41014, 0.50984186
601.43514, 0.51114543
601.46015, 0.51260578
601.48515, 0.51421673
601.51015, 0.51597220
601.53515, 0.51786628
601.56016, 0.51989326
601.58516, 0.52204769
601.61016, 0.52432438
601.63516, 0.52671849
601.66017, 0.52922551
601.68517, 0.53184126
601.71017, 0.53456196
601.73517, 0.53738415
601.76018, 0.54030472
601.78518, 0.54332093
601.81018, 0.54643029
601.83518, 0.54963063
601.86019, 0.55292000
601.88519, 0.55629665
601.91019, 0.55975898
601.93519, 0.56330548
601.96020, 0.56693466
601.98520, 0.57064505
602.01020, 0.57443504
602.03520, 0.57830292
602.06021, 0.58224674
602.08521, 0.58626430
602.11021, 0.59035306
602.13521, 0.59451011
602.16022, 0.59873209
602.18522, 0.60301519
602.21022, 0.60735507
602.23522, 0.61174684
602.26023, 0.61618509
602.28523, 0.62066380
602.31023, 0.62517638
602.33523, 0.62971570
602.36024, 0.63427405
602.38524, 0.63884321
602.41024, 0.64341448
602.43524, 0.64797870
602.46025, 0.65252634
602.48525, 0.65704750
602.51025, 0.66153205
602.53525, 0.66596962
602.56026, 0.67034974
602.58526, 0.67466184
602.61026, 0.67889541
602.63526, 0.68303998
602.66027, 0.68708526
602.68527, 0.69102117
602.71027, 0.69483790
602.73527, 0.69852601
602.76028, 0.70207641
602.78528, 0.70548049
602.81028, 0.70873010
602.83528, 0.71181758
602.86029, 0.71473585
602.88529, 0.71747836
602.91029, 0.72003916
602.93529, 0.72241286
602.96030, 0.72459468
602.98530, 0.72658044
603.01030, 0.72836654
603.03530, 0.72994998
603.06031, 0.73132834
603.08531, 0.73249977
603.11031, 0.73346300
603.13531, 0.73421730
603.16032, 0.73476248
603.18532, 0.73509892
603.21032, 0.73522748
603.23532, 0.73514955
603.26033, 0.73486705
603.28533, 0.73438235
603.31033, 0.73369833
603.33533, 0.73281834
603.36034, 0.73174618
603.38534, 0.73048611
603.41034, 0.72904282
603.43534, 0.72742140
603.46035, 0.72562734
603.48535, 0.72366652
603.51035, 0.72154516
603.53535, 0.71926977
603.56036, 0.71684716
603.58536, 0.71428440
603.61036, 0.71158874
603.63536, 0.70876758
603.66037, 0.70582845
603.68537, 0.70277893
603.71037, 0.69962658
603.73537, 0.69637892
603.76038, 0.69304338
603.78538, 0.68962718
603.81038, 0.68613736
603.83538, 0.68258065
603.86039, 0.67896349
603.88539, 0.67529191
603.91039, 0.67157157
603.93539, 0.66780766
603.96040, 0.66400492
603.98540, 0.66016759
604.01040, 0.65629941
604.03540, 0.65240364
604.06041, 0.64848301
604.08541, 0.64453980
604.11041, 0.64057583
604.13541, 0.63659249
604.16042, 0.63259079
604.18542, 0.62857141
604.21042, 0.62453472
604.23542, 0.62048089
604.26043, 0.61640991
604.28543, 0.61232166
604.31043, 0.60821602
604.33543, 0.60409287
604.36044, 0.59995221
604.38544, 0.59579421
604.41044, 0.59161929
604.43544, 0.58742815
604.46045, 0.58322186
604.48545, 0.57900192
604.51045, 0.57477028
604.53545, 0.57052940
604.56046, 0.56628231
604.58546, 0.56203258
604.61046, 0.55778443
604.63546, 0.55354265
604.66047, 0.54931270
604.68547, 0.54510064
604.71047, 0.54091315
604.73547, 0.53675753
604.76048, 0.53264165
604.78548, 0.52857394
604.81048, 0.52456336
604.83548, 0.52061932
604.86049, 0.51675167
604.88549, 0.51297064
604.91049, 0.50928678
604.93549, 0.50571089
604.96050, 0.50225397
604.98550, 0.49892716
605.01050, 0.49574165
605.03550, 0.49270866
605.06051, 0.48983930
605.08551, 0.48714461
605.11051, 0.48463539
605.13551, 0.48232223
605.16052, 0.48021538
605.18552, 0.47832476
605.21052, 0.47665988
605.23552, 0.47522978
605.26053, 0.47404302
605.28553, 0.47310762
605.31053, 0.47243103
605.33553, 0.47202010
605.36054, 0.47188105
605.38554, 0.47201944
605.41054, 0.47244014
605.43554, 0.47314731
605.46055, 0.47414440
605.48555, 0.47543409
605.51055, 0.47701828
605.53555, 0.47889808
605.56056, 0.48107379
605.58556, 0.48354485
605.61056, 0.48630986
605.63556, 0.48936650
605.66057, 0.49271158
605.68557, 0.49634096
605.71057, 0.50024956
605.73557, 0.50443135
605.76058, 0.50887931
605.78558, 0.51358542
605.81058, 0.51854071
605.83558, 0.52373520
605.86059, 0.52915791
605.88559, 0.53479691
605.91059, 0.54063935
605.93559, 0.54667143
605.96060, 0.55287850
605.98560, 0.55924509
606.01060, 0.56575497
606.03560, 0.57239122
606.06061, 0.57913630
606.08561, 0.58597216
606.11061, 0.59288030
606.13561, 0.59984191
606.16062, 0.60683795
606.18562, 0.61384924
606.21062, 0.62085663
606.23562, 0.62784104
606.26063, 0.63478364
606.28563, 0.64166588
606.31063, 0.64846967
606.33563, 0.65517742
606.36064, 0.66177215
606.38564, 0.66823757
606.41064, 0.67455813
606.43564, 0.68071911
606.46065, 0.68670665
606.48565, 0.69250777
606.51065, 0.69811044
606.53565, 0.70350353
606.56066, 0.70867688
606.58566, 0.71362124
606.61066, 0.71832828
606.63566, 0.72279055
606.66067, 0.72700147
606.68567, 0.73095526
606.71067, 0.73464692
606.73567, 0.73807218
606.76068, 0.74122745
606.78568, 0.74410975
606.81068, 0.74671671
606.83568, 0.74904645
606.86069, 0.75109759
606.88569, 0.75286920
606.91069, 0.75436074
606.93569, 0.75557203
606.96070, 0.75650322
606.98570, 0.75715479
607.01070, 0.75752750
607.03570, 0.75762238
607.06071, 0.75744076
607.08571, 0.75698421
607.11071, 0.75625460
607.13571, 0.75525410
607.16072, 0.75398515
607.18572, 0.75245054
607.21072, 0.75065343
607.23572, 0.74859732
607.26073, 0.74628614
607.28573, 0.74372427
607.31073, 0.74091655
607.33573, 0.73786835
607.36074, 0.73458555
607.38574, 0.73107465
607.41074, 0.72734270
607.43574, 0.72339738
607.46075, 0.71924704
607.48575, 0.71490064
607.51075, 0.71036782
607.53575, 0.70565886
607.56076, 0.70078469
607.58576, 0.69575684
607.61076, 0.69058747
607.63576, 0.68528928
607.66077, 0.67987549
607.68577, 0.67435978
607.71077, 0.66875626
607.73577, 0.66307936
607.76078, 0.65734377
607.78578, 0.65156439
607.81078, 0.64575623
607.83578, 0.63993432
607.86079, 0.63411363
607.88579, 0.62830900
607.91079, 0.62253503
607.93579, 0.61680600
607.96080, 0.61113581
607.98580, 0.60553789
608.01080, 0.60002511
608.03580, 0.59460975
608.06081, 0.58930341
608.08581, 0.58411697
608.11081, 0.57906053
608.13581, 0.57414340
608.16082, 0.56937403
608.18582, 0.56475999
608.21082, 0.56030799
608.23582, 0.55602383
608.26083, 0.55191239
608.28583, 0.54797767
608.31083, 0.54422277
608.33583, 0.54064991
608.36084, 0.53726045
608.38584, 0.53405490
608.41084, 0.53103299
608.43584, 0.52819364
608.46085, 0.52553504
608.48585, 0.52305470
608.51085, 0.52074943
608.53585, 0.51861546
608.56086, 0.51664844
608.58586, 0.51484350
608.61086, 0.51319530
608.63586, 0.51169812
608.66087, 0.51034584
608.68587, 0.50913206
608.71087, 0.50805014
608.73587, 0.50709326
608.76088, 0.50625445
608.78588, 0.50552671
608.81088, 0.50490301
608.83588, 0.50437638
608.86089, 0.50393999
608.88589, 0.50358715
608.91089, 0.50331145
608.93589, 0.50310675
608.96090, 0.50296728
608.98590, 0.50288768
609.01090, 0.50286308
609.03590, 0.50288912
609.06091, 0.50296204
609.08591, 0.50307870
609.11091, 0.50323664
609.13591, 0.50343414
609.16092, 0.50367024
609.18592, 0.50394479
609.21092, 0.50425848
609.23592, 0.50461284
609.26093, 0.50501031
609.28593, 0.50545422
609.31093, 0.50594879
609.33593, 0.50649916
609.36094, 0.50711133
609.38594, 0.50779217
609.41094, 0.50854939
609.43594, 0.50939145
609.46095, 0.51032756
609.48595, 0.51136755
609.51095, 0.51252184
609.53595, 0.51380129
609.56096, 0.51521711
609.58596, 0.51678075
609.61096, 0.51850373
609.63596, 0.52039749
609.66097, 0.52247325
609.68597, 0.52474184
609.71097, 0.52721349
609.73597, 0.52989770
609.76098, 0.53280300
609.78598, 0.53593683
609.81098, 0.53930530
609.83598, 0.54291309
609.86099, 0.54676326
609.88599, 0.55085711
609.91099, 0.55519408
609.93599, 0.55977166
609.96100, 0.56458530
609.98600, 0.56962839
610.01100, 0.57489227
610.03600, 0.58036620
610.06101, 0.58603748
610.08601, 0.59189148
610.11101, 0.59791181
610.13601, 0.60408043
610.16102, 0.61037785
610.18602, 0.61678327
610.21102, 0.62327488
610.23602, 0.62983000
610.26103, 0.63642536
610.28603, 0.64303731
610.31103, 0.64964210
610.33603, 0.65621605
610.36104, 0.66273580
610.38604, 0.66917851
610.41104, 0.67552203
610.43604, 0.68174510
610.46105, 0.68782743
610.48605, 0.69374990
610.51105, 0.69949455
610.53605, 0.70504473
610.56106, 0.71038512
610.58606, 0.71550172
610.61106, 0.72038189
610.63606, 0.72501431
610.66107, 0.72938894
610.68607, 0.73349697
610.71107, 0.73733078
610.73607, 0.74088384
610.76108, 0.74415065
610.78608, 0.74712666
610.81108, 0.74980818
610.83608, 0.75219230
610.86109, 0.75427683
610.88609, 0.75606021
610.91109, 0.75754143
610.93609, 0.75872000
610.96110, 0.75959588
610.98610, 0.76016942
611.01110, 0.76044136
611.03610, 0.76041277
611.06111, 0.76008504
611.08611, 0.75945989
611.11111, 0.75853936
611.13611, 0.75732578
611.16112, 0.75582184
611.18612, 0.75403060
