wavelength [nm], relative absorbance
612.31623, 0.41442565
612.33123, 0.41197509
612.34623, 0.40957207
612.36124, 0.40721729
612.37624, 0.40491139
612.39124, 0.40265499
612.40624, 0.40044867
612.42124, 0.39829295
612.43624, 0.39618833
612.45125, 0.39413529
612.46625, 0.39213424
612.48125, 0.39018558
612.49625, 0.38828969
612.51125, 0.38644690
612.52625, 0.38465752
612.54125, 0.38292183
612.55626, 0.38124008
612.57126, 0.37961252
612.58626, 0.37803935
612.60126, 0.37652076
612.61626, 0.37505692
612.63126, 0.37364799
612.64626, 0.37229409
612.66127, 0.37099536
612.67627, 0.36975189
612.69127, 0.36856378
612.70627, 0.36743110
612.72127, 0.36635393
612.73627, 0.36533234
612.75128, 0.36436636
612.76628, 0.36345604
612.78128, 0.36260143
612.79628, 0.36180256
612.81128, 0.36105946
612.82628, 0.36037215
612.84128, 0.35974065
612.85629, 0.35916499
612.87129, 0.35864518
612.88629, 0.35818125
612.90129, 0.35777321
612.91629, 0.35742108
612.93129, 0.35712488
612.94629, 0.35688463
612.96130, 0.35670036
612.97630, 0.35657208
612.99130, 0.35649982
613.00630, 0.35648362
613.02130, 0.35652349
613.03630, 0.35661947
613.05131, 0.35677159
613.06631, 0.35697988
613.08131, 0.35724439
613.09631, 0.35756514
613.11131, 0.35794216
613.12631, 0.35837550
613.14131, 0.35886520
613.15632, 0.35941127
613.17132, 0.36001376
613.18632, 0.36067269
613.20132, 0.36138809
613.21632, 0.36215997
613.23132, 0.36298836
613.24632, 0.36387325
613.26133, 0.36481466
613.27633, 0.36581257
613.29133, 0.36686696
613.30633, 0.36797781
613.32133, 0.36914507
613.33633, 0.37036870
613.35134, 0.37164861
613.36634, 0.37298473
613.38134, 0.37437695
613.39634, 0.37582516
613.41134, 0.37732919
613.42634, 0.37888891
613.44134, 0.38050410
613.45635, 0.38217457
613.47135, 0.38390006
613.48635, 0.38568032
613.50135, 0.38751505
613.51635, 0.38940392
613.53135, 0.39134656
613.54635, 0.39334258
613.56136, 0.39539156
613.57636, 0.39749302
613.59136, 0.39964646
613.60636, 0.40185133
613.62136, 0.40410704
613.63636, 0.40641298
613.65137, 0.40876845
613.66637, 0.41117275
613.68137, 0.41362511
613.69637, 0.41612472
613.71137, 0.41867071
613.72637, 0.42126218
613.74137, 0.42389817
613.75638, 0.42657766
613.77138, 0.42929959
613.78638, 0.43206284
613.80138, 0.43486625
613.81638, 0.43770859
613.83138, 0.44058858
613.84638, 0.44350490
613.86139, 0.44645615
613.87639, 0.44944089
613.89139, 0.45245764
613.90639, 0.45550482
613.92139, 0.45858085
613.93639, 0.46168407
613.95140, 0.46481275
613.96640, 0.46796514
613.98140, 0.47113942
613.99640, 0.47433371
614.01140, 0.47754611
614.02640, 0.48077464
614.04140, 0.48401729
614.05641, 0.48727199
614.07141, 0.49053664
614.08641, 0.49380908
614.10141, 0.49708713
614.11641, 0.50036855
614.13141, 0.50365107
614.14641, 0.50693239
614.16142, 0.51021016
614.17642, 0.51348202
614.19142, 0.51674556
614.20642, 0.51999837
614.22142, 0.52323799
614.23642, 0.52646195
614.25143, 0.52966777
614.26643, 0.53285294
614.28143, 0.53601495
614.29643, 0.53915128
614.31143, 0.54225939
614.32643, 0.54533677
614.34143, 0.54838087
614.35644, 0.55138918
614.37144, 0.55435917
614.38644, 0.55728835
614.40144, 0.56017421
614.41644, 0.56301429
614.43144, 0.56580613
614.44644, 0.56854731
614.46145, 0.57123543
614.47645, 0.57386813
614.49145, 0.57644308
614.50645, 0.57895799
614.52145, 0.58141061
614.53645, 0.58379875
614.55146, 0.58612025
614.56646, 0.58837302
614.58146, 0.59055502
614.59646, 0.59266427
614.61146, 0.59469885
614.62646, 0.59665692
614.64146, 0.59853669
614.65647, 0.60033644
614.67147, 0.60205455
614.68647, 0.60368946
614.70147, 0.60523969
614.71647, 0.60670383
614.73147, 0.60808059
614.74647, 0.60936873
614.76148, 0.61056712
614.77648, 0.61167470
614.79148, 0.61269054
614.80648, 0.61361376
614.82148, 0.61444360
614.83648, 0.61517939
614.85149, 0.61582055
614.86649, 0.61636662
614.88149, 0.61681722
614.89649, 0.61717206
614.91149, 0.61743097
614.92649, 0.61759388
614.94149, 0.61766080
614.95650, 0.61763185
614.97150, 0.61750726
614.98650, 0.61728734
615.00150, 0.61697251
615.01650, 0.61656327
615.03150, 0.61606024
615.04650, 0.61546411
615.06151, 0.61477568
615.07651, 0.61399584
615.09151, 0.61312555
615.10651, 0.61216589
615.12151, 0.61111799
615.13651, 0.60998308
615.15152, 0.60876247
615.16652, 0.60745756
615.18152, 0.60606981
615.19652, 0.60460074
615.21152, 0.60305197
615.22652, 0.60142517
615.24152, 0.59972208
615.25653, 0.59794449
615.27153, 0.59609426
615.28653, 0.59417330
615.30153, 0.59218356
615.31653, 0.59012705
615.33153, 0.58800582
615.34653, 0.58582196
615.36154, 0.58357760
615.37654, 0.58127490
615.39154, 0.57891604
615.40654, 0.57650325
615.42154, 0.57403875
615.43654, 0.57152481
615.45155, 0.56896368
615.46655, 0.56635767
615.48155, 0.56370905
615.49655, 0.56102011
615.51155, 0.55829316
615.52655, 0.55553048
615.54155, 0.55273437
615.55656, 0.54990709
615.57156, 0.54705092
615.58656, 0.54416811
615.60156, 0.54126088
615.61656, 0.53833145
615.63156, 0.53538200
615.64656, 0.53241470
615.66157, 0.52943168
615.67657, 0.52643503
615.69157, 0.52342682
615.70657, 0.52040909
615.72157, 0.51738382
615.73657, 0.51435296
615.75158, 0.51131843
615.76658, 0.50828209
615.78158, 0.50524576
615.79658, 0.50221122
615.81158, 0.49918019
615.82658, 0.49615435
615.84158, 0.49313534
615.85659, 0.49012472
615.87159, 0.48712403
615.88659, 0.48413473
615.90159, 0.48115826
615.91659, 0.47819598
615.93159, 0.47524921
615.94659, 0.47231922
615.96160, 0.46940720
615.97660, 0.46651434
615.99160, 0.46364173
616.00660, 0.46079043
616.02160, 0.45796144
616.03660, 0.45515573
616.05161, 0.45237419
616.06661, 0.44961769
616.08161, 0.44688705
616.09661, 0.44418301
616.11161, 0.44150631
616.12661, 0.43885761
616.14161, 0.43623756
616.15662, 0.43364675
616.17162, 0.43108573
616.18662, 0.42855501
616.20162, 0.42605509
616.21662, 0.42358640
616.23162, 0.42114937
616.24662, 0.41874436
616.26163, 0.41637175
616.27663, 0.41403184
616.29163, 0.41172496
616.30663, 0.40945137
616.32163, 0.40721134
616.33663, 0.40500510
616.35164, 0.40283287
616.36664, 0.40069486
616.38164, 0.39859126
616.39664, 0.39652225
616.41164, 0.39448799
616.42664, 0.39248866
616.44164, 0.39052441
616.45665, 0.38859538
616.47165, 0.38670173
616.48665, 0.38484360
616.50165, 0.38302114
616.51665, 0.38123451
616.53165, 0.37948385
616.54665, 0.37776933
616.56166, 0.37609112
616.57666, 0.37444938
616.59166, 0.37284431
616.60666, 0.37127610
616.62166, 0.36974495
616.63666, 0.36825110
616.65167, 0.36679477
616.66667, 0.36537622
616.68167, 0.36399570
616.69667, 0.36265351
616.71167, 0.36134995
616.72667, 0.36008533
616.74167, 0.35886000
616.75668, 0.35767430
616.77168, 0.35652862
616.78668, 0.35542335
616.80168, 0.35435892
616.81668, 0.35333574
616.83168, 0.35235429
616.84668, 0.35141504
616.86169, 0.35051849
616.87669, 0.34966514
616.89169, 0.34885554
616.90669, 0.34809024
616.92169, 0.34736981
616.93669, 0.34669484
616.95170, 0.34606594
616.96670, 0.34548373
616.98170, 0.34494885
616.99670, 0.34446195
617.01170, 0.34402369
617.02670, 0.34363476
617.04170, 0.34329583
617.05671, 0.34300761
617.07171, 0.34277081
617.08671, 0.34258613
617.10171, 0.34245429
617.11671, 0.34237602
617.13171, 0.34235203
617.14671, 0.34238306
617.16172, 0.34246983
617.17672, 0.34261305
617.19172, 0.34281344
617.20672, 0.34307171
617.22172, 0.34338857
617.23672, 0.34376468
617.25173, 0.34420075
617.26673, 0.34469742
617.28173, 0.34525534
617.29673, 0.34587514
617.31173, 0.34655742
617.32673, 0.34730276
617.34173, 0.34811173
617.35674, 0.34898484
617.37174, 0.34992260
617.38674, 0.35092548
617.40174, 0.35199391
617.41674, 0.35312829
617.43174, 0.35432898
617.44674, 0.35559630
617.46175, 0.35693052
617.47675, 0.35833188
617.49175, 0.35980056
617.50675, 0.36133670
617.52175, 0.36294039
617.53675, 0.36461166
617.55176, 0.36635048
617.56676, 0.36815679
617.58176, 0.37003046
617.59676, 0.37197127
617.61176, 0.37397899
617.62676, 0.37605328
617.64176, 0.37819378
617.65677, 0.38040003
617.67177, 0.38267151
617.68677, 0.38500764
617.70177, 0.38740777
617.71677, 0.38987118
617.73177, 0.39239706
617.74677, 0.39498456
617.76178, 0.39763272
617.77678, 0.40034054
617.79178, 0.40310693
617.80678, 0.40593072
617.82178, 0.40881067
617.83678, 0.41174548
617.85179, 0.41473375
617.86679, 0.41777402
617.88179, 0.42086475
617.89679, 0.42400432
617.91179, 0.42719106
617.92679, 0.43042320
617.94179, 0.43369891
617.95680, 0.43701629
617.97180, 0.44037335
617.98680, 0.44376806
618.00180, 0.44719829
618.01680, 0.45066188
618.03180, 0.45415657
618.04680, 0.45768006
618.06181, 0.46122997
618.07681, 0.46480388
618.09181, 0.46839929
618.10681, 0.47201366
618.12181, 0.47564439
618.13681, 0.47928884
618.15182, 0.48294430
618.16682, 0.48660804
618.18182, 0.49027726
618.19682, 0.49394915
618.21182, 0.49762084
618.22682, 0.50128942
618.24182, 0.50495199
618.25683, 0.50860557
618.27183, 0.51224719
618.28683, 0.51587386
618.30183, 0.51948255
618.31683, 0.52307024
618.33183, 0.52663388
618.34683, 0.53017042
618.36184, 0.53367683
618.37684, 0.53715005
618.39184, 0.54058703
618.40684, 0.54398475
618.42184, 0.54734019
618.43684, 0.55065034
618.45185, 0.55391221
618.46685, 0.55712286
618.48185, 0.56027935
618.49685, 0.56337878
618.51185, 0.56641829
618.52685, 0.56939507
618.54185, 0.57230634
618.55686, 0.57514936
618.57186, 0.57792146
618.58686, 0.58062003
618.60186, 0.58324249
618.61686, 0.58578635
618.63186, 0.58824917
618.64686, 0.59062859
618.66187, 0.59292232
618.67687, 0.59512814
618.69187, 0.59724391
618.70687, 0.59926758
618.72187, 0.60119719
618.73687, 0.60303084
618.75188, 0.60476674
618.76688, 0.60640320
618.78188, 0.60793862
618.79688, 0.60937148
618.81188, 0.61070039
618.82688, 0.61192404
618.84188, 0.61304123
618.85689, 0.61405086
618.87189, 0.61495194
618.88689, 0.61574360
618.90189, 0.61642507
618.91689, 0.61699568
618.93189, 0.61745489
618.94689, 0.61780225
618.96190, 0.61803745
618.97690, 0.61816028
618.99190, 0.61817062
619.00690, 0.61806851
619.02190, 0.61785406
619.03690, 0.61752752
619.05191, 0.61708923
619.06691, 0.61653967
619.08191, 0.61587941
619.09691, 0.61510912
619.11191, 0.61422961
619.12691, 0.61324177
619.14191, 0.61214660
619.15692, 0.61094523
619.17192, 0.60963885
619.18692, 0.60822878
619.20192, 0.60671644
619.21692, 0.60510332
619.23192, 0.60339103
619.24692, 0.60158126
619.26193, 0.59967579
619.27693, 0.59767648
619.29193, 0.59558529
619.30693, 0.59340425
619.32193, 0.59113545
619.33693, 0.58878109
619.35194, 0.58634342
619.36694, 0.58382474
619.38194, 0.58122745
619.39694, 0.57855399
619.41194, 0.57580686
619.42694, 0.57298861
619.44194, 0.57010185
619.45695, 0.56714923
619.47195, 0.56413344
619.48695, 0.56105722
619.50195, 0.55792331
619.51695, 0.55473454
619.53195, 0.55149371
619.54695, 0.54820368
619.56196, 0.54486731
619.57696, 0.54148749
619.59196, 0.53806712
619.60696, 0.53460909
619.62196, 0.53111631
619.63696, 0.52759170
619.65197, 0.52403816
619.66697, 0.52045858
619.68197, 0.51685587
619.69697, 0.51323289
619.71197, 0.50959251
619.72697, 0.50593756
619.74197, 0.50227086
619.75698, 0.49859521
619.77198, 0.49491335
619.78698, 0.49122802
619.80198, 0.48754192
619.81698, 0.48385768
619.83198, 0.48017793
619.84698, 0.47650524
619.86199, 0.47284211
619.87699, 0.46919104
619.89199, 0.46555444
619.90699, 0.46193468
619.92199, 0.45833408
619.93699, 0.45475489
619.95200, 0.45119932
619.96700, 0.44766950
619.98200, 0.44416751
619.99700, 0.44069537
620.01200, 0.43725503
620.02700, 0.43384837
620.04200, 0.43047720
620.05701, 0.42714330
620.07201, 0.42384833
620.08701, 0.42059391
620.10201, 0.41738159
620.11701, 0.41421285
620.13201, 0.41108909
620.14701, 0.40801166
620.16202, 0.40498182
620.17702, 0.40200078
620.19202, 0.39906966
620.20702, 0.39618953
620.22202, 0.39336139
620.23702, 0.39058616
620.25203, 0.38786470
620.26703, 0.38519782
620.28203, 0.38258624
620.29703, 0.38003064
620.31203, 0.37753162
620.32703, 0.37508972
620.34203, 0.37270543
620.35704, 0.37037918
620.37204, 0.36811134
620.38704, 0.36590222
620.40204, 0.36375210
620.41704, 0.36166117
620.43204, 0.35962959
620.44704, 0.35765749
620.46205, 0.35574492
620.47705, 0.35389191
620.49205, 0.35209844
620.50705, 0.35036444
620.52205, 0.34868982
620.53705, 0.34707443
620.55206, 0.34551812
620.56706, 0.34402067
620.58206, 0.34258185
620.59706, 0.34120140
620.61206, 0.33987904
620.62706, 0.33861444
620.64206, 0.33740729
620.65707, 0.33625723
620.67207, 0.33516388
620.68707, 0.33412687
620.70207, 0.33314578
620.71707, 0.33222022
620.73207, 0.33134975
620.74707, 0.33053395
620.76208, 0.32977238
620.77708, 0.32906460
620.79208, 0.32841017
620.80708, 0.32780865
620.82208, 0.32725959
620.83708, 0.32676254
620.85209, 0.32631708
620.86709, 0.32592276
620.88209, 0.32557917
620.89709, 0.32528588
620.91209, 0.32504249
620.92709, 0.32484858
620.94209, 0.32470378
620.95710, 0.32460770
620.97210, 0.32455999
620.98710, 0.32456028
621.00210, 0.32460824
621.01710, 0.32470355
621.03210, 0.32484589
621.04710, 0.32503499
621.06211, 0.32527056
621.07711, 0.32555233
621.09211, 0.32588008
621.10711, 0.32625356
621.12211, 0.32667258
621.13711, 0.32713693
621.15212, 0.32764644
621.16712, 0.32820093
621.18212, 0.32880028
621.19712, 0.32944434
621.21212, 0.33013299
621.22712, 0.33086613
621.24212, 0.33164367
621.25713, 0.33246552
621.27213, 0.33333163
621.28713, 0.33424193
621.30213, 0.33519638
621.31713, 0.33619493
621.33213, 0.33723755
621.34713, 0.33832421
621.36214, 0.33945490
621.37714, 0.34062959
621.39214, 0.34184828
621.40714, 0.34311093
621.42214, 0.34441754
621.43714, 0.34576810
621.45215, 0.34716256
621.46715, 0.34860092
621.48215, 0.35008313
621.49715, 0.35160916
621.51215, 0.35317894
621.52715, 0.35479242
621.54215, 0.35644952
621.55716, 0.35815014
621.57216, 0.35989417
621.58716, 0.36168149
621.60216, 0.36351195
621.61716, 0.36538538
621.63216, 0.36730158
621.64716, 0.36926034
621.66217, 0.37126141
621.67717, 0.37330452
621.69217, 0.37538937
621.70717, 0.37751561
621.72217, 0.37968290
621.73717, 0.38189082
621.75218, 0.38413893
621.76718, 0.38642678
621.78218, 0.38875383
621.79718, 0.39111955
621.81218, 0.39352335
621.82718, 0.39596458
621.84218, 0.39844258
621.85719, 0.40095662
621.87219, 0.40350594
621.88719, 0.40608974
621.90219, 0.40870716
621.91719, 0.41135729
621.93219, 0.41403919
621.94719, 0.41675187
621.96220, 0.41949427
621.97720, 0.42226531
621.99220, 0.42506385
622.00720, 0.42788869
622.02220, 0.43073860
622.03720, 0.43361229
622.05221, 0.43650842
622.06721, 0.43942562
622.08221, 0.44236245
622.09721, 0.44531744
622.11221, 0.44828905
622.12721, 0.45127573
622.14221, 0.45427585
622.15722, 0.45728777
622.17222, 0.46030976
622.18722, 0.46334010
622.20222, 0.46637700
622.21722, 0.46941864
622.23222, 0.47246314
622.24722, 0.47550862
622.26223, 0.47855314
622.27723, 0.48159474
622.29223, 0.48463142
622.30723, 0.48766114
622.32223, 0.49068186
622.33723, 0.49369150
622.35224, 0.49668795
622.36724, 0.49966908
622.38224, 0.50263276
622.39724, 0.50557682
622.41224, 0.50849909
622.42724, 0.51139737
622.44224, 0.51426948
622.45725, 0.51711321
622.47225, 0.51992634
622.48725, 0.52270668
622.50225, 0.52545202
622.51725, 0.52816014
622.53225, 0.53082886
622.54725, 0.53345597
622.56226, 0.53603932
622.57726, 0.53857672
622.59226, 0.54106605
622.60726, 0.54350517
622.62226, 0.54589199
622.63726, 0.54822443
622.65227, 0.55050045
622.66727, 0.55271802
622.68227, 0.55487518
622.69727, 0.55696998
622.71227, 0.55900051
622.72727, 0.56096493
622.74227, 0.56286140
622.75728, 0.56468817
622.77228, 0.56644352
622.78728, 0.56812579
622.80228, 0.56973336
622.81728, 0.57126468
622.83228, 0.57271826
622.84728, 0.57409267
622.86229, 0.57538655
622.87729, 0.57659859
622.89229, 0.57772757
622.90729, 0.57877231
622.92229, 0.57973174
622.93729, 0.58060482
622.95230, 0.58139062
622.96730, 0.58208827
622.98230, 0.58269698
622.99730, 0.58321605
623.01230, 0.58364483
623.02730, 0.58398279
623.04230, 0.58422944
623.05731, 0.58438442
623.07231, 0.58444741
623.08731, 0.58441819
623.10231, 0.58429664
623.11731, 0.58408270
623.13231, 0.58377640
623.14731, 0.58337787
623.16232, 0.58288731
623.17732, 0.58230500
623.19232, 0.58163132
623.20732, 0.58086673
623.22232, 0.58001175
623.23732, 0.57906702
623.25233, 0.57803323
623.26733, 0.57691116
623.28233, 0.57570168
623.29733, 0.57440572
623.31233, 0.57302431
623.32733, 0.57155852
623.34233, 0.57000954
623.35734, 0.56837859
623.37234, 0.56666698
623.38734, 0.56487610
623.40234, 0.56300738
623.41734, 0.56106234
623.43234, 0.55904254
623.44734, 0.55694963
623.46235, 0.55478529
623.47735, 0.55255127
623.49235, 0.55024938
623.50735, 0.54788146
623.52235, 0.54544941
623.53735, 0.54295520
623.55236, 0.54040080
623.56736, 0.53778826
623.58236, 0.53511964
623.59736, 0.53239706
623.61236, 0.52962266
623.62736, 0.52679860
623.64236, 0.52392709
623.65737, 0.52101036
623.67237, 0.51805064
623.68737, 0.51505020
623.70237, 0.51201134
623.71737, 0.50893633
623.73237, 0.50582750
623.74737, 0.50268715
623.76238, 0.49951761
623.77738, 0.49632120
623.79238, 0.49310024
623.80738, 0.48985705
623.82238, 0.48659396
623.83738, 0.48331326
623.85239, 0.48001727
623.86739, 0.47670825
623.88239, 0.47338849
623.89739, 0.47006024
623.91239, 0.46672572
623.92739, 0.46338716
623.94239, 0.46004675
623.95740, 0.45670663
623.97240, 0.45336896
623.98740, 0.45003583
624.00240, 0.44670932
624.01740, 0.44339147
624.03240, 0.44008429
624.04740, 0.43678973
624.06241, 0.43350974
624.07741, 0.43024621
624.09241, 0.42700098
624.10741, 0.42377587
624.12241, 0.42057264
624.13741, 0.41739302
624.15242, 0.41423869
624.16742, 0.41111128
624.18242, 0.40801237
624.19742, 0.40494350
624.21242, 0.40190618
624.22742, 0.39890183
624.24242, 0.39593187
624.25743, 0.39299763
624.27243, 0.39010042
624.28743, 0.38724149
624.30243, 0.38442204
624.31743, 0.38164322
624.33243, 0.37890614
624.34743, 0.37621186
624.36244, 0.37356139
624.37744, 0.37095568
624.39244, 0.36839567
624.40744, 0.36588220
624.42244, 0.36341611
624.43744, 0.36099817
624.45245, 0.35862912
624.46745, 0.35630965
624.48245, 0.35404041
624.49745, 0.35182199
624.51245, 0.34965497
624.52745, 0.34753986
624.54245, 0.34547717
624.55746, 0.34346732
624.57246, 0.34151074
624.58746, 0.33960779
624.60246, 0.33775883
624.61746, 0.33596415
624.63246, 0.33422403
624.64746, 0.33253872
624.66247, 0.33090843
624.67747, 0.32933335
624.69247, 0.32781363
624.70747, 0.32634941
624.72247, 0.32494079
624.73747, 0.32358787
624.75248, 0.32229070
624.76748, 0.32104933
624.78248, 0.31986377
624.79748, 0.31873403
624.81248, 0.31766009
624.82748, 0.31664192
624.84248, 0.31567947
624.85749, 0.31477269
624.87249, 0.31392149
624.88749, 0.31312580
624.90249, 0.31238550
624.91749, 0.31170050
624.93249, 0.31107068
624.94749, 0.31049591
624.96250, 0.30997605
624.97750, 0.30951096
624.99250, 0.30910051
625.00750, 0.30874453
625.02250, 0.30844286
625.03750, 0.30819535
625.05251, 0.30800183
625.06751, 0.30786213
625.08251, 0.30777608
625.09751, 0.30774350
625.11251, 0.30776422
625.12751, 0.30783805
625.14251, 0.30796482
625.15752, 0.30814434
625.17252, 0.30837643
625.18752, 0.30866091
625.20252, 0.30899758
625.21752, 0.30938626
625.23252, 0.30982676
625.24752, 0.31031889
625.26253, 0.31086245
625.27753, 0.31145724
625.29253, 0.31210306
625.30753, 0.31279972
625.32253, 0.31354700
625.33753, 0.31434469
625.35254, 0.31519259
625.36754, 0.31609047
625.38254, 0.31703810
625.39754, 0.31803526
625.41254, 0.31908170
625.42754, 0.32017717
625.44254, 0.32132144
625.45755, 0.32251422
625.47255, 0.32375524
625.48755, 0.32504423
625.50255, 0.32638089
625.51755, 0.32776490
625.53255, 0.32919595
625.54755, 0.33067370
625.56256, 0.33219779
625.57756, 0.33376788
625.59256, 0.33538356
625.60756, 0.33704444
625.62256, 0.33875010
625.63756, 0.34050011
625.65257, 0.34229399
625.66757, 0.34413128
625.68257, 0.34601146
625.69757, 0.34793402
625.71257, 0.34989841
625.72757, 0.35190404
625.74257, 0.35395032
625.75758, 0.35603663
625.77258, 0.35816231
625.78758, 0.36032669
625.80258, 0.36252905
625.81758, 0.36476865
625.83258, 0.36704474
625.84758, 0.36935651
625.86259, 0.37170314
625.87759, 0.37408377
625.89259, 0.37649752
625.90759, 0.37894345
625.92259, 0.38142061
625.93759, 0.38392803
625.95260, 0.38646468
625.96760, 0.38902952
625.98260, 0.39162146
625.99760, 0.39423938
626.01260, 0.39688214
626.02760, 0.39954856
626.04260, 0.40223743
626.05761, 0.40494750
626.07261, 0.40767750
626.08761, 0.41042611
626.10261, 0.41319201
626.11761, 0.41597382
626.13261, 0.41877016
626.14761, 0.42157958
626.16262, 0.42440064
626.17762, 0.42723186
626.19262, 0.43007173
626.20762, 0.43291872
626.22262, 0.43577126
626.23762, 0.43862778
626.25263, 0.44148668
626.26763, 0.44434632
626.28263, 0.44720508
626.29763, 0.45006128
626.31263, 0.45291324
626.32763, 0.45575928
626.34263, 0.45859768
626.35764, 0.46142672
626.37264, 0.46424467
626.38764, 0.46704978
626.40264, 0.46984032
626.41764, 0.47261452
626.43264, 0.47537063
626.44764, 0.47810688
626.46265, 0.48082151
626.47765, 0.48351276
626.49265, 0.48617888
626.50765, 0.48881810
626.52265, 0.49142870
626.53765, 0.49400892
626.55266, 0.49655706
626.56766, 0.49907138
626.58266, 0.50155020
626.59766, 0.50399183
626.61266, 0.50639461
626.62766, 0.50875690
626.64266, 0.51107708
626.65767, 0.51335355
626.67267, 0.51558475
626.68767, 0.51776913
626.70267, 0.51990519
626.71767, 0.52199143
626.73267, 0.52402643
626.74767, 0.52600876
626.76268, 0.52793705
626.77768, 0.52980996
626.79268, 0.53162620
626.80768, 0.53338452
626.82268, 0.53508370
626.83768, 0.53672258
626.85269, 0.53830002
626.86769, 0.53981497
626.88269, 0.54126638
626.89769, 0.54265329
626.91269, 0.54397477
626.92769, 0.54522994
626.94269, 0.54641797
626.95770, 0.54753810
626.97270, 0.54858961
626.98770, 0.54957184
627.00270, 0.55048418
627.01770, 0.55132608
627.03270, 0.55209704
627.04770, 0.55279663
627.06271, 0.55342446
627.07771, 0.55398021
627.09271, 0.55446361
627.10771, 0.55487444
627.12271, 0.55521257
627.13771, 0.55547788
627.15272, 0.55567033
627.16772, 0.55578995
627.18272, 0.55583681
627.19772, 0.55581102
627.21272, 0.55571278
627.22772, 0.55554231
627.24272, 0.55529991
627.25773, 0.55498592
627.27273, 0.55460074
627.28773, 0.55414481
627.30273, 0.55361862
627.31773, 0.55302273
627.33273, 0.55235772
627.34773, 0.55162423
627.36274, 0.55082295
627.37774, 0.54995461
627.39274, 0.54901997
627.40774, 0.54801987
627.42274, 0.54695515
627.43774, 0.54582670
627.45275, 0.54463546
627.46775, 0.54338239
627.48275, 0.54206850
627.49775, 0.54069482
627.51275, 0.53926243
627.52775, 0.53777241
627.54275, 0.53622590
627.55776, 0.53462404
627.57276, 0.53296801
627.58776, 0.53125902
627.60276, 0.52949829
627.61776, 0.52768706
627.63276, 0.52582660
627.64776, 0.52391818
627.66277, 0.52196311
627.67777, 0.51996269
627.69277, 0.51791824
627.70777, 0.51583111
627.72277, 0.51370263
627.73777, 0.51153416
627.75278, 0.50932706
627.76778, 0.50708269
627.78278, 0.50480243
627.79778, 0.50248765
627.81278, 0.50013972
627.82778, 0.49776001
627.84278, 0.49534991
627.85779, 0.49291079
627.87279, 0.49044401
627.88779, 0.48795095
627.90279, 0.48543296
627.91779, 0.48289141
627.93279, 0.48032764
627.94779, 0.47774299
627.96280, 0.47513880
627.97780, 0.47251640
627.99280, 0.46987710
628.00780, 0.46722220
628.02280, 0.46455301
628.03780, 0.46187080
628.05281, 0.45917685
628.06781, 0.45647242
628.08281, 0.45375876
628.09781, 0.45103710
628.11281, 0.44830867
628.12781, 0.44557466
628.14281, 0.44283629
628.15782, 0.44009473
628.17282, 0.43735115
628.18782, 0.43460670
628.20282, 0.43186253
628.21782, 0.42911977
628.23282, 0.42637952
628.24782, 0.42364289
628.26283, 0.42091097
628.27783, 0.41818484
628.29283, 0.41546555
628.30783, 0.41275415
628.32283, 0.41005168
628.33783, 0.40735917
628.35284, 0.40467763
628.36784, 0.40200806
628.38284, 0.39935145
628.39784, 0.39670878
628.41284, 0.39408102
628.42784, 0.39146913
628.44284, 0.38887405
628.45785, 0.38629674
628.47285, 0.38373812
628.48785, 0.38119911
628.50285, 0.37868062
628.51785, 0.37618358
628.53285, 0.37370886
628.54785, 0.37125737
628.56286, 0.36882998
628.57786, 0.36642759
628.59286, 0.36405105
628.60786, 0.36170125
628.62286, 0.35937903
628.63786, 0.35708526
628.65287, 0.35482078
628.66787, 0.35258645
628.68287, 0.35038310
628.69787, 0.34821156
628.71287, 0.34607269
628.72787, 0.34396729
628.74287, 0.34189620
628.75788, 0.33986023
628.77288, 0.33786021
628.78788, 0.33589695
628.80288, 0.33397125
628.81788, 0.33208392
628.83288, 0.33023577
628.84788, 0.32842757
628.86289, 0.32666014
628.87789, 0.32493426
628.89289, 0.32325070
628.90789, 0.32161026
628.92289, 0.32001369
628.93789, 0.31846177
628.95290, 0.31695526
628.96790, 0.31549491
628.98290, 0.31408148
628.99790, 0.31271569
629.01290, 0.31139829
629.02790, 0.31013000
629.04290, 0.30891154
629.05791, 0.30774361
629.07291, 0.30662692
629.08791, 0.30556214
629.10291, 0.30454996
629.11791, 0.30359104
629.13291, 0.30268602
629.14791, 0.30183556
629.16292, 0.30104028
629.17792, 0.30030078
629.19292, 0.29961766
629.20792, 0.29899150
629.22292, 0.29842286
629.23792, 0.29791229
629.25293, 0.29746031
629.26793, 0.29706743
629.28293, 0.29673414
629.29793, 0.29646090
629.31293, 0.29624816
629.32793, 0.29609633
629.34293, 0.29600582
629.35794, 0.29597699
629.37294, 0.29601020
629.38794, 0.29610576
629.40294, 0.29626397
629.41794, 0.29648511
629.43294, 0.29676939
629.44794, 0.29711704
629.46295, 0.29752823
629.47795, 0.29800311
629.49295, 0.29854180
629.50795, 0.29914437
629.52295, 0.29981088
629.53795, 0.30054134
629.55296, 0.30133573
629.56796, 0.30219400
629.58296, 0.30311605
629.59796, 0.30410175
629.61296, 0.30515095
629.62796, 0.30626344
629.64296, 0.30743897
629.65797, 0.30867726
629.67297, 0.30997800
629.68797, 0.31134082
629.70297, 0.31276532
629.71797, 0.31425107
629.73297, 0.31579757
629.74797, 0.31740431
629.76298, 0.31907071
629.77798, 0.32079618
