wavelength [nm], relative absorbance
517.38674, 0.52316523
517.40174, 0.52317598
517.41674, 0.52318561
517.43174, 0.52319367
517.44674, 0.52319973
517.46175, 0.52320334
517.47675, 0.52320406
517.49175, 0.52320145
517.50675, 0.52319508
517.52175, 0.52318453
517.53675, 0.52316938
517.55176, 0.52314923
517.56676, 0.52312370
517.58176, 0.52309241
517.59676, 0.52305500
517.61176, 0.52301115
517.62676, 0.52296053
517.64176, 0.52290286
517.65677, 0.52283785
517.67177, 0.52276527
517.68677, 0.52268489
517.70177, 0.52259653
517.71677, 0.52250002
517.73177, 0.52239522
517.74677, 0.52228204
517.76178, 0.52216040
517.77678, 0.52203026
517.79178, 0.52189162
517.80678, 0.52174449
517.82178, 0.52158894
517.83678, 0.52142506
517.85179, 0.52125297
517.86679, 0.52107284
517.88179, 0.52088484
517.89679, 0.52068921
517.91179, 0.52048620
517.92679, 0.52027609
517.94179, 0.52005920
517.95680, 0.51983589
517.97180, 0.51960651
517.98680, 0.51937148
518.00180, 0.51913122
518.01680, 0.51888618
518.03180, 0.51863684
518.04680, 0.51838370
518.06181, 0.51812727
518.07681, 0.51786808
518.09181, 0.51760669
518.10681, 0.51734365
518.12181, 0.51707955
518.13681, 0.51681497
518.15182, 0.51655050
518.16682, 0.51628674
518.18182, 0.51602430
518.19682, 0.51576376
518.21182, 0.51550573
518.22682, 0.51525082
518.24182, 0.51499960
518.25683, 0.51475267
518.27183, 0.51451058
518.28683, 0.51427390
518.30183, 0.51404317
518.31683, 0.51381892
518.33183, 0.51360165
518.34683, 0.51339183
518.36184, 0.51318994
518.37684, 0.51299641
518.39184, 0.51281163
518.40684, 0.51263599
518.42184, 0.51246983
518.43684, 0.51231347
518.45185, 0.51216718
518.46685, 0.51203121
518.48185, 0.51190576
518.49685, 0.51179100
518.51185, 0.51168706
518.52685, 0.51159404
518.54185, 0.51151199
518.55686, 0.51144091
518.57186, 0.51138079
518.58686, 0.51133154
518.60186, 0.51129305
518.61686, 0.51126518
518.63186, 0.51124774
518.64686, 0.51124048
518.66187, 0.51124314
518.67687, 0.51125541
518.69187, 0.51127693
518.70687, 0.51130733
518.72187, 0.51134618
518.73687, 0.51139303
518.75188, 0.51144739
518.76688, 0.51150873
518.78188, 0.51157652
518.79688, 0.51165018
518.81188, 0.51172909
518.82688, 0.51181265
518.84188, 0.51190019
518.85689, 0.51199106
518.87189, 0.51208456
518.88689, 0.51218001
518.90189, 0.51227668
518.91689, 0.51237387
518.93189, 0.51247084
518.94689, 0.51256687
518.96190, 0.51266121
518.97690, 0.51275314
518.99190, 0.51284192
519.00690, 0.51292684
519.02190, 0.51300718
519.03690, 0.51308223
519.05191, 0.51315132
519.06691, 0.51321375
519.08191, 0.51326889
519.09691, 0.51331609
519.11191, 0.51335476
519.12691, 0.51338430
519.14191, 0.51340416
519.15692, 0.51341382
519.17192, 0.51341280
519.18692, 0.51340062
519.20192, 0.51337687
519.21692, 0.51334116
519.23192, 0.51329316
519.24692, 0.51323255
519.26193, 0.51315908
519.27693, 0.51307252
519.29193, 0.51297271
519.30693, 0.51285951
519.32193, 0.51273283
519.33693, 0.51259264
519.35194, 0.51243894
519.36694, 0.51227179
519.38194, 0.51209128
519.39694, 0.51189757
519.41194, 0.51169084
519.42694, 0.51147133
519.44194, 0.51123932
519.45695, 0.51099513
519.47195, 0.51073914
519.48695, 0.51047174
519.50195, 0.51019340
519.51695, 0.50990461
519.53195, 0.50960587
519.54695, 0.50929777
519.56196, 0.50898089
519.57696, 0.50865586
519.59196, 0.50832334
519.60696, 0.50798401
519.62196, 0.50763858
519.63696, 0.50728780
519.65197, 0.50693240
519.66697, 0.50657316
519.68197, 0.50621088
519.69697, 0.50584634
519.71197, 0.50548036
519.72697, 0.50511376
519.74197, 0.50474736
519.75698, 0.50438198
519.77198, 0.50401845
519.78698, 0.50365757
519.80198, 0.50330018
519.81698, 0.50294706
519.83198, 0.50259901
519.84698, 0.50225680
519.86199, 0.50192120
519.87699, 0.50159294
519.89199, 0.50127273
519.90699, 0.50096126
519.92199, 0.50065921
519.93699, 0.50036719
519.95200, 0.50008582
519.96700, 0.49981566
519.98200, 0.49955723
519.99700, 0.49931104
520.01200, 0.49907753
520.02700, 0.49885712
520.04200, 0.49865017
520.05701, 0.49845702
520.07201, 0.49827794
520.08701, 0.49811317
520.10201, 0.49796290
520.11701, 0.49782726
520.13201, 0.49770635
520.14701, 0.49760021
520.16202, 0.49750883
520.17702, 0.49743217
520.19202, 0.49737012
520.20702, 0.49732252
520.22202, 0.49728918
520.23702, 0.49726986
520.25203, 0.49726426
520.26703, 0.49727203
520.28203, 0.49729281
520.29703, 0.49732616
520.31203, 0.49737161
520.32703, 0.49742866
520.34203, 0.49749676
520.35704, 0.49757532
520.37204, 0.49766373
520.38704, 0.49776132
520.40204, 0.49786742
520.41704, 0.49798131
520.43204, 0.49810226
520.44704, 0.49822949
520.46205, 0.49836223
520.47705, 0.49849966
520.49205, 0.49864097
520.50705, 0.49878532
520.52205, 0.49893187
520.53705, 0.49907975
520.55206, 0.49922810
520.56706, 0.49937607
520.58206, 0.49952279
520.59706, 0.49966739
520.61206, 0.49980902
520.62706, 0.49994683
520.64206, 0.50007997
520.65707, 0.50020764
520.67207, 0.50032901
520.68707, 0.50044329
520.70207, 0.50054972
520.71707, 0.50064756
520.73207, 0.50073607
520.74707, 0.50081458
520.76208, 0.50088242
520.77708, 0.50093896
520.79208, 0.50098360
520.80708, 0.50101580
520.82208, 0.50103503
520.83708, 0.50104080
520.85209, 0.50103269
520.86709, 0.50101030
520.88209, 0.50097327
520.89709, 0.50092130
520.91209, 0.50085413
520.92709, 0.50077154
520.94209, 0.50067337
520.95710, 0.50055949
520.97210, 0.50042984
520.98710, 0.50028440
521.00210, 0.50012318
521.01710, 0.49994627
521.03210, 0.49975379
521.04710, 0.49954590
521.06211, 0.49932283
521.07711, 0.49908484
521.09211, 0.49883223
521.10711, 0.49856537
521.12211, 0.49828465
521.13711, 0.49799052
521.15212, 0.49768344
521.16712, 0.49736395
521.18212, 0.49703261
521.19712, 0.49668999
521.21212, 0.49633675
521.22712, 0.49597353
521.24212, 0.49560103
521.25713, 0.49521996
521.27213, 0.49483108
521.28713, 0.49443515
521.30213, 0.49403297
521.31713, 0.49362534
521.33213, 0.49321308
521.34713, 0.49279704
521.36214, 0.49237807
521.37714, 0.49195703
521.39214, 0.49153479
521.40714, 0.49111221
521.42214, 0.49069016
521.43714, 0.49026952
521.45215, 0.48985115
521.46715, 0.48943591
521.48215, 0.48902464
521.49715, 0.48861819
521.51215, 0.48821737
521.52715, 0.48782300
521.54215, 0.48743585
521.55716, 0.48705670
521.57216, 0.48668628
521.58716, 0.48632531
521.60216, 0.48597448
521.61716, 0.48563444
521.63216, 0.48530582
521.64716, 0.48498921
521.66217, 0.48468517
521.67717, 0.48439422
521.69217, 0.48411683
521.70717, 0.48385345
521.72217, 0.48360448
521.73717, 0.48337027
521.75218, 0.48315114
521.76718, 0.48294735
521.78218, 0.48275913
521.79718, 0.48258667
521.81218, 0.48243009
521.82718, 0.48228947
521.84218, 0.48216487
521.85719, 0.48205626
521.87219, 0.48196361
521.88719, 0.48188680
521.90219, 0.48182570
521.91719, 0.48178010
521.93219, 0.48174978
521.94719, 0.48173446
521.96220, 0.48173380
521.97720, 0.48174744
521.99220, 0.48177497
522.00720, 0.48181594
522.02220, 0.48186987
522.03720, 0.48193623
522.05221, 0.48201446
522.06721, 0.48210396
522.08221, 0.48220410
522.09721, 0.48231423
522.11221, 0.48243365
522.12721, 0.48256166
522.14221, 0.48269750
522.15722, 0.48284042
522.17222, 0.48298964
522.18722, 0.48314434
522.20222, 0.48330372
522.21722, 0.48346694
522.23222, 0.48363315
522.24722, 0.48380151
522.26223, 0.48397116
522.27723, 0.48414122
522.29223, 0.48431084
522.30723, 0.48447915
522.32223, 0.48464528
522.33723, 0.48480839
522.35224, 0.48496761
522.36724, 0.48512212
522.38224, 0.48527108
522.39724, 0.48541369
522.41224, 0.48554914
522.42724, 0.48567666
522.44224, 0.48579550
522.45725, 0.48590493
522.47225, 0.48600424
522.48725, 0.48609276
522.50225, 0.48616983
522.51725, 0.48623483
522.53225, 0.48628719
522.54725, 0.48632635
522.56226, 0.48635179
522.57726, 0.48636305
522.59226, 0.48635968
522.60726, 0.48634128
522.62226, 0.48630749
522.63726, 0.48625801
522.65227, 0.48619256
522.66727, 0.48611090
522.68227, 0.48601286
522.69727, 0.48589829
522.71227, 0.48576710
522.72727, 0.48561924
522.74227, 0.48545470
522.75728, 0.48527354
522.77228, 0.48507583
522.78728, 0.48486171
522.80228, 0.48463136
522.81728, 0.48438501
522.83228, 0.48412291
522.84728, 0.48384539
522.86229, 0.48355278
522.87729, 0.48324550
522.89229, 0.48292397
522.90729, 0.48258867
522.92229, 0.48224011
522.93729, 0.48187885
522.95230, 0.48150547
522.96730, 0.48112059
522.98230, 0.48072486
522.99730, 0.48031897
523.01230, 0.47990363
523.02730, 0.47947958
523.04230, 0.47904758
523.05731, 0.47860843
523.07231, 0.47816292
523.08731, 0.47771190
523.10231, 0.47725619
523.11731, 0.47679667
523.13231, 0.47633420
523.14731, 0.47586967
523.16232, 0.47540395
523.17732, 0.47493796
523.19232, 0.47447257
523.20732, 0.47400870
523.22232, 0.47354723
523.23732, 0.47308906
523.25233, 0.47263507
523.26733, 0.47218614
523.28233, 0.47174313
523.29733, 0.47130689
523.31233, 0.47087826
523.32733, 0.47045805
523.34233, 0.47004706
523.35734, 0.46964606
523.37234, 0.46925579
523.38734, 0.46887699
523.40234, 0.46851034
523.41734, 0.46815651
523.43234, 0.46781613
523.44734, 0.46748978
523.46235, 0.46717804
523.47735, 0.46688142
523.49235, 0.46660041
523.50735, 0.46633544
523.52235, 0.46608692
523.53735, 0.46585521
523.55236, 0.46564062
523.56736, 0.46544343
523.58236, 0.46526384
523.59736, 0.46510205
523.61236, 0.46495818
523.62736, 0.46483231
523.64236, 0.46472448
523.65737, 0.46463467
523.67237, 0.46456282
523.68737, 0.46450882
523.70237, 0.46447251
523.71737, 0.46445368
523.73237, 0.46445208
523.74737, 0.46446740
523.76238, 0.46449930
523.77738, 0.46454739
523.79238, 0.46461122
523.80738, 0.46469030
523.82238, 0.46478413
523.83738, 0.46489211
523.85239, 0.46501366
523.86739, 0.46514812
523.88239, 0.46529481
523.89739, 0.46545301
523.91239, 0.46562196
523.92739, 0.46580088
523.94239, 0.46598896
523.95740, 0.46618535
523.97240, 0.46638919
523.98740, 0.46659957
524.00240, 0.46681559
524.01740, 0.46703631
524.03240, 0.46726078
524.04740, 0.46748804
524.06241, 0.46771711
524.07741, 0.46794700
524.09241, 0.46817673
524.10741, 0.46840530
524.12241, 0.46863170
524.13741, 0.46885495
524.15242, 0.46907406
524.16742, 0.46928802
524.18242, 0.46949587
524.19742, 0.46969665
524.21242, 0.46988940
524.22742, 0.47007318
524.24242, 0.47024709
524.25743, 0.47041023
524.27243, 0.47056173
524.28743, 0.47070075
524.30243, 0.47082649
524.31743, 0.47093816
524.33243, 0.47103502
524.34743, 0.47111635
524.36244, 0.47118149
524.37744, 0.47122981
524.39244, 0.47126071
524.40744, 0.47127364
524.42244, 0.47126812
524.43744, 0.47124369
524.45245, 0.47119994
524.46745, 0.47113652
524.48245, 0.47105312
524.49745, 0.47094949
524.51245, 0.47082545
524.52745, 0.47068083
524.54245, 0.47051556
524.55746, 0.47032959
524.57246, 0.47012295
524.58746, 0.46989572
524.60246, 0.46964803
524.61746, 0.46938007
524.63246, 0.46909208
524.64746, 0.46878436
524.66247, 0.46845727
524.67747, 0.46811121
524.69247, 0.46774666
524.70747, 0.46736411
524.72247, 0.46696415
524.73747, 0.46654738
524.75248, 0.46611447
524.76748, 0.46566614
524.78248, 0.46520313
524.79748, 0.46472626
524.81248, 0.46423637
524.82748, 0.46373434
524.84248, 0.46322110
524.85749, 0.46269759
524.87249, 0.46216482
524.88749, 0.46162381
524.90249, 0.46107560
524.91749, 0.46052126
524.93249, 0.45996191
524.94749, 0.45939865
524.96250, 0.45883263
524.97750, 0.45826499
524.99250, 0.45769689
525.00750, 0.45712950
525.02250, 0.45656399
525.03750, 0.45600155
525.05251, 0.45544334
525.06751, 0.45489055
525.08251, 0.45434432
525.09751, 0.45380581
525.11251, 0.45327616
525.12751, 0.45275649
525.14251, 0.45224790
525.15752, 0.45175147
525.17252, 0.45126824
525.18752, 0.45079925
525.20252, 0.45034548
525.21752, 0.44990789
525.23252, 0.44948738
525.24752, 0.44908484
525.26253, 0.44870110
525.27753, 0.44833695
525.29253, 0.44799313
525.30753, 0.44767032
525.32253, 0.44736915
525.33753, 0.44709022
525.35254, 0.44683404
525.36754, 0.44660109
525.38254, 0.44639176
525.39754, 0.44620641
525.41254, 0.44604531
525.42754, 0.44590868
525.44254, 0.44579669
525.45755, 0.44570940
525.47255, 0.44564686
525.48755, 0.44560901
525.50255, 0.44559574
525.51755, 0.44560687
525.53255, 0.44564215
525.54755, 0.44570128
525.56256, 0.44578388
525.57756, 0.44588949
525.59256, 0.44601760
525.60756, 0.44616766
525.62256, 0.44633901
525.63756, 0.44653096
525.65257, 0.44674275
525.66757, 0.44697357
525.68257, 0.44722254
525.69757, 0.44748873
525.71257, 0.44777117
525.72757, 0.44806883
525.74257, 0.44838063
525.75758, 0.44870544
525.77258, 0.44904211
525.78758, 0.44938944
525.80258, 0.44974618
525.81758, 0.45011106
525.83258, 0.45048278
525.84758, 0.45086001
525.86259, 0.45124141
525.87759, 0.45162560
525.89259, 0.45201121
525.90759, 0.45239682
525.92259, 0.45278103
525.93759, 0.45316244
525.95260, 0.45353964
525.96760, 0.45391120
525.98260, 0.45427574
525.99760, 0.45463186
526.01260, 0.45497818
526.02760, 0.45531335
526.04260, 0.45563603
526.05761, 0.45594491
526.07261, 0.45623870
526.08761, 0.45651618
526.10261, 0.45677611
526.11761, 0.45701733
526.13261, 0.45723872
526.14761, 0.45743920
526.16262, 0.45761773
526.17762, 0.45777335
526.19262, 0.45790513
526.20762, 0.45801221
526.22262, 0.45809380
526.23762, 0.45814915
526.25263, 0.45817762
526.26763, 0.45817859
526.28263, 0.45815154
526.29763, 0.45809602
526.31263, 0.45801165
526.32763, 0.45789813
526.34263, 0.45775522
526.35764, 0.45758279
526.37264, 0.45738076
526.38764, 0.45714914
526.40264, 0.45688804
526.41764, 0.45659761
526.43264, 0.45627813
526.44764, 0.45592991
526.46265, 0.45555337
526.47765, 0.45514901
526.49265, 0.45471740
526.50765, 0.45425919
526.52265, 0.45377510
526.53765, 0.45326593
526.55266, 0.45273256
526.56766, 0.45217593
526.58266, 0.45159705
526.59766, 0.45099700
526.61266, 0.45037692
526.62766, 0.44973802
526.64266, 0.44908156
526.65767, 0.44840886
526.67267, 0.44772129
526.68767, 0.44702026
526.70267, 0.44630725
526.71767, 0.44558375
526.73267, 0.44485130
526.74767, 0.44411149
526.76268, 0.44336592
526.77768, 0.44261622
526.79268, 0.44186404
526.80768, 0.44111105
526.82268, 0.44035894
526.83768, 0.43960939
526.85269, 0.43886410
526.86769, 0.43812476
526.88269, 0.43739305
526.89769, 0.43667066
526.91269, 0.43595924
526.92769, 0.43526043
526.94269, 0.43457587
526.95770, 0.43390712
526.97270, 0.43325577
526.98770, 0.43262332
527.00270, 0.43201125
527.01770, 0.43142100
527.03270, 0.43085395
527.04770, 0.43031143
527.06271, 0.42979472
527.07771, 0.42930502
527.09271, 0.42884349
527.10771, 0.42841120
527.12271, 0.42800916
527.13771, 0.42763830
527.15272, 0.42729947
527.16772, 0.42699346
527.18272, 0.42672095
527.19772, 0.42648254
527.21272, 0.42627877
527.22772, 0.42611005
527.24272, 0.42597673
527.25773, 0.42587906
527.27273, 0.42581718
527.28773, 0.42579117
527.30273, 0.42580098
527.31773, 0.42584649
527.33273, 0.42592746
527.34773, 0.42604359
527.36274, 0.42619444
527.37774, 0.42637953
527.39274, 0.42659823
527.40774, 0.42684985
527.42274, 0.42713361
527.43774, 0.42744863
527.45275, 0.42779394
527.46775, 0.42816850
527.48275, 0.42857117
527.49775, 0.42900073
527.51275, 0.42945591
527.52775, 0.42993532
527.54275, 0.43043754
527.55776, 0.43096105
527.57276, 0.43150429
527.58776, 0.43206563
527.60276, 0.43264337
527.61776, 0.43323578
527.63276, 0.43384107
527.64776, 0.43445740
527.66277, 0.43508292
527.67777, 0.43571570
527.69277, 0.43635382
527.70777, 0.43699533
527.72277, 0.43763823
527.73777, 0.43828054
527.75278, 0.43892026
527.76778, 0.43955538
527.78278, 0.44018390
527.79778, 0.44080383
527.81278, 0.44141317
527.82778, 0.44200997
527.84278, 0.44259227
527.85779, 0.44315817
527.87279, 0.44370577
527.88779, 0.44423323
527.90279, 0.44473876
527.91779, 0.44522060
527.93279, 0.44567704
527.94779, 0.44610646
527.96280, 0.44650725
527.97780, 0.44687793
527.99280, 0.44721703
528.00780, 0.44752321
528.02280, 0.44779516
528.03780, 0.44803169
528.05281, 0.44823168
528.06781, 0.44839411
528.08281, 0.44851803
528.09781, 0.44860262
528.11281, 0.44864713
528.12781, 0.44865093
528.14281, 0.44861348
528.15782, 0.44853435
528.17282, 0.44841323
528.18782, 0.44824989
528.20282, 0.44804423
528.21782, 0.44779626
528.23282, 0.44750609
528.24782, 0.44717395
528.26283, 0.44680018
528.27783, 0.44638522
528.29283, 0.44592964
528.30783, 0.44543410
528.32283, 0.44489937
528.33783, 0.44432633
528.35284, 0.44371597
528.36784, 0.44306937
528.38284, 0.44238772
528.39784, 0.44167231
528.41284, 0.44092451
528.42784, 0.44014579
528.44284, 0.43933771
528.45785, 0.43850190
528.47285, 0.43764010
528.48785, 0.43675410
528.50285, 0.43584577
528.51785, 0.43491705
528.53285, 0.43396993
528.54785, 0.43300648
528.56286, 0.43202881
528.57786, 0.43103907
528.59286, 0.43003948
528.60786, 0.42903225
528.62286, 0.42801968
528.63786, 0.42700404
528.65287, 0.42598766
528.66787, 0.42497286
528.68287, 0.42396198
528.69787, 0.42295736
528.71287, 0.42196133
528.72787, 0.42097622
528.74287, 0.42000434
528.75788, 0.41904797
528.77288, 0.41810937
528.78788, 0.41719077
528.80288, 0.41629435
528.81788, 0.41542226
528.83288, 0.41457658
528.84788, 0.41375934
528.86289, 0.41297252
528.87789, 0.41221802
528.89289, 0.41149766
528.90789, 0.41081321
528.92289, 0.41016633
528.93789, 0.40955861
528.95290, 0.40899153
528.96790, 0.40846650
528.98290, 0.40798482
528.99790, 0.40754768
529.01290, 0.40715616
529.02790, 0.40681125
529.04290, 0.40651381
529.05791, 0.40626459
529.07291, 0.40606422
529.08791, 0.40591323
529.10291, 0.40581199
529.11791, 0.40576077
529.13291, 0.40575973
529.14791, 0.40580887
529.16292, 0.40590809
529.17792, 0.40605716
529.19292, 0.40625572
529.20792, 0.40650327
529.22292, 0.40679922
529.23792, 0.40714283
529.25293, 0.40753324
529.26793, 0.40796947
529.28293, 0.40845044
529.29793, 0.40897492
529.31293, 0.40954159
529.32793, 0.41014901
529.34293, 0.41079565
529.35794, 0.41147984
529.37294, 0.41219984
529.38794, 0.41295380
529.40294, 0.41373978
529.41794, 0.41455576
529.43294, 0.41539961
529.44794, 0.41626917
529.46295, 0.41716215
529.47795, 0.41807623
529.49295, 0.41900903
529.50795, 0.41995808
529.52295, 0.42092089
529.53795, 0.42189492
529.55296, 0.42287759
529.56796, 0.42386627
529.58296, 0.42485833
529.59796, 0.42585112
529.61296, 0.42684195
529.62796, 0.42782816
529.64296, 0.42880705
529.65797, 0.42977597
529.67297, 0.43073226
529.68797, 0.43167328
529.70297, 0.43259643
529.71797, 0.43349912
529.73297, 0.43437882
529.74797, 0.43523305
529.76298, 0.43605937
529.77798, 0.43685540
529.79298, 0.43761883
529.80798, 0.43834743
529.82298, 0.43903903
529.83798, 0.43969155
529.85299, 0.44030300
529.86799, 0.44087148
529.88299, 0.44139519
529.89799, 0.44187243
529.91299, 0.44230161
529.92799, 0.44268126
529.94299, 0.44301000
529.95800, 0.44328661
529.97300, 0.44350995
529.98800, 0.44367904
530.00300, 0.44379301
530.01800, 0.44385112
530.03300, 0.44385279
530.04800, 0.44379754
530.06301, 0.44368506
530.07801, 0.44351514
530.09301, 0.44328776
530.10801, 0.44300299
530.12301, 0.44266107
530.13801, 0.44226239
530.15302, 0.44180744
530.16802, 0.44129688
530.18302, 0.44073150
530.19802, 0.44011224
530.21302, 0.43944014
530.22802, 0.43871642
530.24302, 0.43794238
530.25803, 0.43711948
530.27303, 0.43624929
530.28803, 0.43533353
530.30303, 0.43437398
530.31803, 0.43337259
530.33303, 0.43233139
530.34803, 0.43125251
530.36304, 0.43013820
530.37804, 0.42899079
530.39304, 0.42781270
530.40804, 0.42660643
530.42304, 0.42537457
530.43804, 0.42411977
530.45305, 0.42284475
530.46805, 0.42155229
530.48305, 0.42024523
530.49805, 0.41892643
530.51305, 0.41759882
530.52805, 0.41626533
530.54305, 0.41492896
530.55806, 0.41359269
530.57306, 0.41225952
530.58806, 0.41093246
530.60306, 0.40961452
530.61806, 0.40830869
530.63306, 0.40701795
530.64806, 0.40574525
